Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
8476;02-11-2020;10:43:01;33;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8477;02-11-2020;10:43:02;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8478;02-11-2020;10:43:02;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8479;02-11-2020;10:43:03;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8480;02-11-2020;10:43:03;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8481;02-11-2020;10:43:04;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8482;02-11-2020;10:43:04;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8483;02-11-2020;10:43:05;34;-;Trovan Unique;0007A5FA2B;-;00000000;00000000;-;""
8484;02-11-2020;10:43:05;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8485;02-11-2020;10:43:05;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8486;02-11-2020;10:43:05;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8487;02-11-2020;10:43:06;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8488;02-11-2020;10:43:06;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8489;02-11-2020;10:43:07;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8490;02-11-2020;10:43:07;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8491;02-11-2020;10:43:07;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8492;02-11-2020;10:43:08;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8493;02-11-2020;10:43:08;23;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8494;02-11-2020;10:43:09;23;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8495;02-11-2020;10:43:09;23;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8496;02-11-2020;10:43:09;23;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8497;02-11-2020;10:43:10;23;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8498;02-11-2020;10:43:11;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8499;02-11-2020;10:43:11;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8500;02-11-2020;10:43:11;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8501;02-11-2020;10:43:11;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8502;02-11-2020;10:43:12;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8503;02-11-2020;10:43:12;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8504;02-11-2020;10:43:12;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8505;02-11-2020;10:43:12;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8506;02-11-2020;10:43:12;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8507;02-11-2020;10:43:12;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8508;02-11-2020;10:43:13;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8509;02-11-2020;10:43:13;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8510;02-11-2020;10:43:13;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8511;02-11-2020;10:43:14;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8512;02-11-2020;10:43:14;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8513;02-11-2020;10:43:14;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8514;02-11-2020;10:43:14;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8515;02-11-2020;10:43:15;23;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8516;02-11-2020;10:43:15;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8517;02-11-2020;10:43:15;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8518;02-11-2020;10:43:15;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8519;02-11-2020;10:43:16;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8520;02-11-2020;10:43:16;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8521;02-11-2020;10:43:16;24;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
8522;02-11-2020;10:43:16;23;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8523;02-11-2020;10:43:16;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8524;02-11-2020;10:43:17;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8525;02-11-2020;10:43:17;24;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8526;02-11-2020;10:43:18;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
8527;02-11-2020;10:43:18;24;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
8528;02-11-2020;10:43:18;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8529;02-11-2020;10:43:19;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8530;02-11-2020;10:43:19;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8531;02-11-2020;10:43:19;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8532;02-11-2020;10:43:20;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8533;02-11-2020;10:43:20;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8534;02-11-2020;10:43:20;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
8535;02-11-2020;10:43:21;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8536;02-11-2020;10:43:21;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8537;02-11-2020;10:43:21;44;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
8538;02-11-2020;10:43:21;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8539;02-11-2020;10:43:22;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8540;02-11-2020;10:43:22;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8541;02-11-2020;10:43:22;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8542;02-11-2020;10:43:23;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8543;02-11-2020;10:43:23;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8544;02-11-2020;10:43:24;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8545;02-11-2020;10:43:24;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8546;02-11-2020;10:43:24;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8547;02-11-2020;10:43:25;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8548;02-11-2020;10:43:25;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8549;02-11-2020;10:43:25;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8550;02-11-2020;10:43:25;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8551;02-11-2020;10:43:25;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8552;02-11-2020;10:43:26;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8553;02-11-2020;10:43:26;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8554;02-11-2020;10:43:26;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8555;02-11-2020;10:43:26;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8556;02-11-2020;10:43:27;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8557;02-11-2020;10:43:27;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8558;02-11-2020;10:43:27;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8559;02-11-2020;10:43:28;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8560;02-11-2020;10:43:28;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8561;02-11-2020;10:43:28;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8562;02-11-2020;10:43:28;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8563;02-11-2020;10:43:28;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8564;02-11-2020;10:43:28;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8565;02-11-2020;10:43:28;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8566;02-11-2020;10:43:29;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8567;02-11-2020;10:43:29;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8568;02-11-2020;10:43:29;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8569;02-11-2020;10:43:29;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8570;02-11-2020;10:43:29;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8571;02-11-2020;10:43:30;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8572;02-11-2020;10:43:31;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8573;02-11-2020;10:43:31;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8574;02-11-2020;10:43:31;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8575;02-11-2020;10:43:31;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8576;02-11-2020;10:43:31;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8577;02-11-2020;10:43:32;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8578;02-11-2020;10:43:32;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8579;02-11-2020;10:43:32;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8580;02-11-2020;10:43:32;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8581;02-11-2020;10:43:32;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8582;02-11-2020;10:43:33;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8583;02-11-2020;10:43:33;24;-;Trovan Unique;0007A678A5;-;00000000;00000000;-;""
8584;02-11-2020;10:43:33;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8585;02-11-2020;10:43:33;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8586;02-11-2020;10:43:33;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8587;02-11-2020;10:43:34;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8588;02-11-2020;10:43:34;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8589;02-11-2020;10:43:34;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8590;02-11-2020;10:43:34;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8591;02-11-2020;10:43:34;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8592;02-11-2020;10:43:35;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8593;02-11-2020;10:43:35;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8594;02-11-2020;10:43:35;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8595;02-11-2020;10:43:35;12;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8596;02-11-2020;10:43:42;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8597;02-11-2020;10:43:43;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8598;02-11-2020;10:43:43;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8599;02-11-2020;10:43:43;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8600;02-11-2020;10:43:43;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8601;02-11-2020;10:43:43;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8602;02-11-2020;10:43:44;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8603;02-11-2020;10:43:44;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8604;02-11-2020;10:43:44;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8605;02-11-2020;10:43:44;11;-;Trovan Unique;0007A5D445;-;00000000;00000000;-;""
8606;02-11-2020;10:43:52;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8607;02-11-2020;10:43:52;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8608;02-11-2020;10:43:53;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8609;02-11-2020;10:43:53;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8610;02-11-2020;10:43:53;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8611;02-11-2020;10:43:53;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8612;02-11-2020;10:43:54;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8613;02-11-2020;10:43:54;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8614;02-11-2020;10:43:54;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8615;02-11-2020;10:43:54;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8616;02-11-2020;10:43:54;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8617;02-11-2020;10:43:55;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8618;02-11-2020;10:43:55;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8619;02-11-2020;10:43:55;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8620;02-11-2020;10:43:56;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8621;02-11-2020;10:43:56;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8622;02-11-2020;10:43:56;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8623;02-11-2020;10:43:57;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8624;02-11-2020;10:43:57;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8625;02-11-2020;10:43:58;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8626;02-11-2020;10:43:58;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8627;02-11-2020;10:43:58;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8628;02-11-2020;10:43:58;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8629;02-11-2020;10:43:58;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8630;02-11-2020;10:43:59;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8631;02-11-2020;10:43:59;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8632;02-11-2020;10:43:59;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8633;02-11-2020;10:43:59;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8634;02-11-2020;10:43:59;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8635;02-11-2020;10:44:00;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8636;02-11-2020;10:44:00;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8637;02-11-2020;10:44:00;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8638;02-11-2020;10:44:00;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8639;02-11-2020;10:44:01;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8640;02-11-2020;10:44:01;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8641;02-11-2020;10:44:01;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8642;02-11-2020;10:44:08;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8643;02-11-2020;10:44:08;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8644;02-11-2020;10:44:08;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8645;02-11-2020;10:44:09;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8646;02-11-2020;10:44:09;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8647;02-11-2020;10:44:09;11;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8648;02-11-2020;10:44:10;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8649;02-11-2020;10:44:10;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8650;02-11-2020;10:44:10;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8651;02-11-2020;10:44:10;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8652;02-11-2020;10:44:11;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8653;02-11-2020;10:44:11;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8654;02-11-2020;10:44:11;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8655;02-11-2020;10:44:11;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8656;02-11-2020;10:44:12;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8657;02-11-2020;10:44:12;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8658;02-11-2020;10:44:12;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8659;02-11-2020;10:44:12;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8660;02-11-2020;10:44:12;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8661;02-11-2020;10:44:13;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8662;02-11-2020;10:44:13;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8663;02-11-2020;10:44:13;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8664;02-11-2020;10:44:13;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8665;02-11-2020;10:44:13;41;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8666;02-11-2020;10:44:13;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8667;02-11-2020;10:44:14;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8668;02-11-2020;10:44:14;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8669;02-11-2020;10:44:14;41;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8670;02-11-2020;10:44:14;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8671;02-11-2020;10:44:14;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8672;02-11-2020;10:44:15;12;-;Trovan Unique;0007A07192;-;00000000;00000000;-;""
8673;02-11-2020;10:44:15;41;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8674;02-11-2020;10:44:17;42;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8675;02-11-2020;10:44:18;42;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8676;02-11-2020;10:44:19;42;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8677;02-11-2020;10:44:24;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8678;02-11-2020;10:44:25;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8679;02-11-2020;10:44:25;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8680;02-11-2020;10:44:25;42;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8681;02-11-2020;10:44:25;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8682;02-11-2020;10:44:26;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8683;02-11-2020;10:44:26;42;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8684;02-11-2020;10:44:26;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8685;02-11-2020;10:44:27;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8686;02-11-2020;10:44:27;41;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
8687;02-11-2020;10:44:29;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8688;02-11-2020;10:44:29;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8689;02-11-2020;10:44:29;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8690;02-11-2020;10:44:30;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8691;02-11-2020;10:44:30;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8692;02-11-2020;10:44:31;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8693;02-11-2020;10:44:31;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8694;02-11-2020;10:44:32;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8695;02-11-2020;10:44:32;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8696;02-11-2020;10:44:32;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8697;02-11-2020;10:44:33;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8698;02-11-2020;10:44:34;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8699;02-11-2020;10:44:34;34;-;Trovan Unique;0007EA0FD8;-;00000000;00000000;-;""
8700;02-11-2020;10:44:34;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8701;02-11-2020;10:44:34;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8702;02-11-2020;10:44:34;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8703;02-11-2020;10:44:35;34;-;Trovan Unique;0007EA0FD8;-;00000000;00000000;-;""
8704;02-11-2020;10:44:35;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8705;02-11-2020;10:44:35;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8706;02-11-2020;10:44:35;24;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8707;02-11-2020;10:44:36;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8708;02-11-2020;10:44:36;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8709;02-11-2020;10:44:36;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8710;02-11-2020;10:44:36;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8711;02-11-2020;10:44:36;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8712;02-11-2020;10:44:37;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8713;02-11-2020;10:44:37;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8714;02-11-2020;10:44:37;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8715;02-11-2020;10:44:37;21;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8716;02-11-2020;10:44:37;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8717;02-11-2020;10:44:37;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8718;02-11-2020;10:44:38;21;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
8719;02-11-2020;10:44:38;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8720;02-11-2020;10:44:38;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8721;02-11-2020;10:44:38;34;-;Trovan Unique;0007EA0FD8;-;00000000;00000000;-;""
8722;02-11-2020;10:44:38;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8723;02-11-2020;10:44:39;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8724;02-11-2020;10:44:39;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8725;02-11-2020;10:44:39;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8726;02-11-2020;10:44:39;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8727;02-11-2020;10:44:39;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8728;02-11-2020;10:44:39;24;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8729;02-11-2020;10:44:40;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8730;02-11-2020;10:44:40;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8731;02-11-2020;10:44:41;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8732;02-11-2020;10:44:41;23;-;Trovan Unique;0007DF9214;-;00000000;00000000;-;""
8733;02-11-2020;10:44:41;41;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8734;02-11-2020;10:44:41;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8735;02-11-2020;10:44:42;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8736;02-11-2020;10:44:42;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8737;02-11-2020;10:44:42;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8738;02-11-2020;10:44:42;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8739;02-11-2020;10:44:43;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8740;02-11-2020;10:44:43;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8741;02-11-2020;10:44:43;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8742;02-11-2020;10:44:43;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8743;02-11-2020;10:44:43;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8744;02-11-2020;10:44:43;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8745;02-11-2020;10:44:44;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8746;02-11-2020;10:44:44;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8747;02-11-2020;10:44:44;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8748;02-11-2020;10:44:44;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8749;02-11-2020;10:44:44;23;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
8750;02-11-2020;10:44:44;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8751;02-11-2020;10:44:45;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8752;02-11-2020;10:44:45;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8753;02-11-2020;10:44:45;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8754;02-11-2020;10:44:45;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8755;02-11-2020;10:44:46;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8756;02-11-2020;10:44:46;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
8757;02-11-2020;10:44:46;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8758;02-11-2020;10:44:46;24;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
8759;02-11-2020;10:44:46;42;-;Trovan Unique;0007E05866;-;00000000;00000000;-;""
