Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
201301;05-11-2020;09:18:20;23;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201302;05-11-2020;09:18:21;23;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201303;05-11-2020;09:18:21;23;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201304;05-11-2020;09:18:22;23;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201305;05-11-2020;09:18:25;24;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201306;05-11-2020;09:18:25;24;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201307;05-11-2020;09:18:25;24;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201308;05-11-2020;09:18:26;24;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201309;05-11-2020;09:18:38;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201310;05-11-2020;09:18:39;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201311;05-11-2020;09:18:39;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201312;05-11-2020;09:18:39;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201313;05-11-2020;09:18:39;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201314;05-11-2020;09:18:39;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201315;05-11-2020;09:18:40;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201316;05-11-2020;09:18:40;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201317;05-11-2020;09:18:40;11;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201318;05-11-2020;09:18:45;32;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201319;05-11-2020;09:18:45;32;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201320;05-11-2020;09:18:45;32;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201321;05-11-2020;09:18:46;32;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201322;05-11-2020;09:18:47;32;-;Trovan Unique;00066DBF3E;-;00000000;00000000;-;""
201323;05-11-2020;13:13:49;43;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
201324;05-11-2020;13:13:50;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201325;05-11-2020;13:13:51;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201326;05-11-2020;13:13:52;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201327;05-11-2020;13:13:52;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201328;05-11-2020;13:13:53;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201329;05-11-2020;13:13:54;43;-;Trovan Unique;0007A56748;-;00000000;00000000;-;""
201330;05-11-2020;13:14:00;43;-;Trovan Unique;0007A04979;-;00000000;00000000;-;""
