"","tag_id","test_id","unique_exp_antenna","unique_bold_antenna","latency_exp1","latency_exp2","latency_exp3","latency_exp4","latency_exp5","latency_bold1","latency_bold2","latency_bold3","latency_bold4"
"70","0007A5A781","mixed4","3","3","0.0758333333333333","0.144444444444444","4.37055555555556",NA,NA,"0.623888888888889","0.805833333333333","1.15166666666667",NA
"71","0007A5D8AB","mixed4","5","4","0.243055555555556","0.321111111111111","1.31166666666667","1.88666666666667","2.17555555555556","0.121944444444444","0.520277777777778","0.756666666666667","0.9675"
"72","0007A5D10C","mixed4","5","2","0.164166666666667","0.166388888888889","0.347777777777778","0.357222222222222","0.62","0.123888888888889","4.41888888888889",NA,NA
"73","0007A5C6D8","mixed4","5","3","0.136944444444444","0.229722222222222","1.0025","1.36972222222222","4.92138888888889","0.484166666666667","1.10833333333333","1.74305555555556",NA
"74","0007A5D3A7","mixed4","4","4","0.167777777777778","0.276111111111111","0.308611111111111","1.94166666666667",NA,"0.451944444444444","0.858333333333333","1.775","2.71194444444444"
"75","0007A5E0E4","mixed4","4","2","0.225277777777778","0.238055555555556","0.263333333333333","2.38555555555556",NA,"0.806944444444444","1.32972222222222",NA,NA
"76","0007A5DE97","mixed4","5","4","0.258611111111111","2.05888888888889","2.4575","2.90583333333333","3.43361111111111","0.358888888888889","0.376944444444444","0.541388888888889","0.556944444444444"
"77","0007A5DE00","mixed4","5","3","0.2825","0.822222222222222","1.3725","1.67305555555556","1.7225","0.775","0.854166666666667","1.47888888888889",NA
"78","0007A5C9B3","mixed5","5","1","0.00111111111111111","0.106388888888889","0.413888888888889","0.498611111111111","0.978611111111111","0.601666666666667",NA,NA,NA
"79","0007A5DA44","mixed5","2","4","0.0152777777777778","1.90444444444444",NA,NA,NA,"0.661111111111111","0.790277777777778","0.82","0.856666666666667"
"80","0007A5D56F","mixed5","5","0","0.0177777777777778","0.473333333333333","0.475277777777778","1.73694444444444","1.9575",NA,NA,NA,NA
"81","0007A5D107","mixed5","4","2","0.0180555555555556","1.31333333333333","2.12388888888889","2.785",NA,"1.045","1.65666666666667",NA,NA
"82","0007A5CB15","mixed5","5","4","0.0361111111111111","0.0930555555555555","0.135555555555556","0.166388888888889","3.31","0.553888888888889","0.6125","0.846944444444444","1.20722222222222"
"83","0007A5D995","mixed5","5","3","0.0394444444444444","0.0822222222222222","0.0888888888888889","0.192777777777778","0.198055555555556","1.28805555555556","2.39194444444444","3.13777777777778",NA
"84","0007A5CE72","mixed5","5","1","0.0405555555555556","0.222777777777778","0.295555555555556","0.413333333333333","0.518888888888889","2.81194444444444",NA,NA,NA
"85","0007A5D8B1","mixed5","5","4","0.0572222222222222","0.0769444444444444","0.0927777777777778","0.0938888888888889","0.100277777777778","0.641111111111111","1.3775","1.49694444444444","1.52055555555556"
"86","0007A5A998","mixed5","5","2","0.0641666666666667","0.14","0.911388888888889","1.54916666666667","1.81833333333333","0.416111111111111","4.95583333333333",NA,NA
"87","0007A5DCE6","mixed5","5","4","0.0655555555555555","0.0775","0.0788888888888889","0.662222222222222","0.843611111111111","0.0877777777777778","0.0925","0.8625","1.095"
"88","0007A5CC48","mixed5","5","2","0.0777777777777778","0.0933333333333333","0.126111111111111","0.351388888888889","0.4575","2.36166666666667","3.77916666666667",NA,NA
"89","0007A5C6A2","mixed5","5","4","0.0844444444444444","0.0952777777777778","0.126388888888889","0.166111111111111","0.292777777777778","1.02805555555556","1.32166666666667","2.07611111111111","2.25833333333333"
"90","0007A5CDBA","mixed5","5","4","0.193055555555556","0.521944444444444","0.536944444444444","1.07972222222222","3.29277777777778","0.128888888888889","0.478055555555556","1.06722222222222","1.84888888888889"
"91","0007A5C595","mixed5","4","1","0.136111111111111","0.546666666666667","1.29222222222222","2.11055555555556",NA,"0.611388888888889",NA,NA,NA
"92","0007A5CCFC","mixed5","3","0","0.176388888888889","0.990555555555556","2.1225",NA,NA,NA,NA,NA,NA
"93","0007A5D670","mixed5","5","3","0.183888888888889","0.231111111111111","0.405277777777778","0.495","1.07333333333333","0.419722222222222","0.926111111111111","1.225",NA
"94","0007A5CE1B","mixed5","5","4","0.214166666666667","0.221944444444444","0.535277777777778","1.14138888888889","1.22777777777778","0.726388888888889","1.10138888888889","1.10333333333333","2.09861111111111"
"95","0007A5CDC7","mixed5","5","1","0.348055555555556","0.679444444444444","1.14888888888889","1.91305555555556","2.03027777777778","4.71472222222222",NA,NA,NA
"96","0007A5D377","mixed5","2","3","0.493055555555556","3.15944444444444",NA,NA,NA,"0.725833333333333","1.295","1.58277777777778",NA
"97","0007A5C7E7","mixed5","5","3","0.5375","0.679444444444444","3.42166666666667","4.37138888888889","4.43361111111111","0.725833333333333","3.94722222222222","4.39083333333333",NA
"98","0007A5D56F","mixed6","5","2","0.113333333333333","0.148055555555556","0.403888888888889","0.931388888888889","1.00583333333333","0.196111111111111","3.24222222222222",NA,NA
"99","0007A5A864","mixed6","5","4","0.118333333333333","0.176388888888889","0.189166666666667","0.518888888888889","2.31694444444444","0.182222222222222","0.227777777777778","0.355833333333333","0.861388888888889"
"100","0007A5CDC7","mixed6","4","1","0.131388888888889","0.292777777777778","1.26472222222222","4.21027777777778",NA,"1.66055555555556",NA,NA,NA
"101","0007A5A998","mixed6","5","2","0.156388888888889","0.160833333333333","0.3","0.415277777777778","1.82611111111111","0.673888888888889","2.86777777777778",NA,NA
"102","0007A5DF09","mixed6","5","0","0.16","0.4375","0.496944444444444","1.54333333333333","1.74638888888889",NA,NA,NA,NA
"103","0007A3BDAC","mixed6","2","3","0.160833333333333","3.63666666666667",NA,NA,NA,"0.431111111111111","1.97527777777778","2.64",NA
"104","0007A5D36A","mixed6","2","4","0.284166666666667","1.08111111111111",NA,NA,NA,"0.163333333333333","2.37333333333333","2.76194444444444","4.56611111111111"
"105","0007A39A35","mixed6","3","0","0.166388888888889","0.212777777777778","1.02694444444444",NA,NA,NA,NA,NA,NA
"106","0007A387B9","mixed6","4","3","2.35027777777778","2.66166666666667","4.29333333333333","4.77888888888889",NA,"0.176111111111111","0.342777777777778","2.445",NA
"107","0007A5D8AB","mixed6","5","4","0.178333333333333","0.186111111111111","0.191944444444444","0.498333333333333","2.03638888888889","0.345833333333333","0.449166666666667","0.519444444444444","0.622777777777778"
"108","0007A5D781","mixed6","5","4","0.183611111111111","0.201944444444444","0.311111111111111","0.868888888888889","1.77055555555556","0.583333333333333","0.628055555555555","3.12222222222222","4.38027777777778"
"109","0007A5C910","mixed6","4","2","0.350555555555556","1.64833333333333","1.68416666666667","2.24555555555556",NA,"0.194444444444444","4.50972222222222",NA,NA
"110","0007A5DEAF","mixed6","5","4","0.728611111111111","0.735833333333333","0.830833333333333","0.912777777777778","2.04805555555556","0.198333333333333","3.12111111111111","3.61027777777778","3.61555555555556"
"111","0007A3F139","mixed6","5","4","0.206944444444444","0.731666666666667","3.11722222222222","3.15444444444444","3.38555555555556","1.91388888888889","3.07666666666667","3.39805555555556","3.83888888888889"
"112","0007A5A781","mixed6","5","1","0.208888888888889","0.277222222222222","0.819722222222222","2.55472222222222","3.96416666666667","1.53166666666667",NA,NA,NA
"113","0007A5D1AF","mixed6","5","4","0.548055555555556","2.13333333333333","2.135","2.63472222222222","2.65777777777778","0.215","0.275","2.67638888888889","2.76166666666667"
"114","0007A34309","mixed6","5","4","0.23","0.259722222222222","0.434166666666667","1.37805555555556","4.18138888888889","0.559444444444445","1.57083333333333","1.62138888888889","1.8025"
"115","0007A3EFD0","mixed6","2","1","0.330833333333333","0.333055555555556",NA,NA,NA,"3.20416666666667",NA,NA,NA
"116","0007A5D487","mixed6","4","0","0.331111111111111","0.57","2.59833333333333","4.155",NA,NA,NA,NA,NA
"117","0007A5D10E","mixed6","5","0","1.33555555555556","1.3775","1.41611111111111","1.44833333333333","3.28277777777778",NA,NA,NA,NA
"118","0007A5C810","mixed7","5","3","0.00861111111111111","0.0147222222222222","0.180277777777778","0.413055555555556","1.54638888888889","1.34777777777778","1.93833333333333","1.97194444444444",NA
"119","0007A5CE72","mixed7","4","4","0.0136111111111111","0.0941666666666667","0.131944444444444","3.76333333333333",NA,"0.584166666666667","0.659722222222222","0.785833333333333","1.02638888888889"
"120","0007A5A76E","mixed7","5","4","0.157777777777778","2.23972222222222","2.95861111111111","3.10027777777778","3.68305555555556","0.0297222222222222","0.0325","1.99277777777778","2.00666666666667"
"121","0007A5A140","mixed7","5","2","0.0413888888888889","0.0794444444444444","0.255","0.330833333333333","0.686666666666667","1.13055555555556","1.36833333333333",NA,NA
"122","0007A57907","mixed7","4","0","0.0425","0.458055555555556","1.21333333333333","3.10527777777778",NA,NA,NA,NA,NA
"123","0007A5D995","mixed7","4","0","0.0488888888888889","0.141666666666667","0.245","2.385",NA,NA,NA,NA,NA
"124","0007A5CEBD","mixed7","4","4","0.0730555555555556","0.130833333333333","0.135833333333333","0.645555555555556",NA,"0.156944444444444","0.328055555555556","1.24027777777778","1.28805555555556"
"125","0007A39518","mixed7","5","4","0.0752777777777778","0.163333333333333","0.206388888888889","0.252222222222222","0.327222222222222","0.156666666666667","0.278333333333333","0.558611111111111","0.577777777777778"
"126","0007A5DE00","mixed7","5","2","0.109722222222222","1.3625","1.76833333333333","1.77361111111111","1.89694444444444","4.43944444444444","4.68861111111111",NA,NA
"127","0007A5D8EE","mixed7","5","4","0.114722222222222","0.171388888888889","0.173611111111111","0.865","1.5425","0.138888888888889","2.54138888888889","2.62666666666667","2.79027777777778"
"128","0007A5DBB1","mixed7","5","3","0.206944444444444","0.320555555555556","0.344722222222222","0.414166666666667","0.937222222222222","0.156388888888889","1.44","1.92194444444444",NA
"129","0007A3EEDC","mixed7","5","0","0.186388888888889","0.362777777777778","0.421388888888889","1.30944444444444","2.12027777777778",NA,NA,NA,NA
"130","0007A5DA3E","mixed7","5","0","0.208888888888889","0.213888888888889","0.534444444444444","1.30138888888889","1.4975",NA,NA,NA,NA
"131","0007A5D8B1","mixed7","4","4","0.275833333333333","0.278333333333333","0.842222222222222","4.56583333333333",NA,"2.02916666666667","2.35916666666667","2.37527777777778","2.65972222222222"
"132","0007A5DA44","mixed7","4","4","0.618888888888889","1.82333333333333","1.95083333333333","3.64055555555556",NA,"0.299722222222222","2.57472222222222","2.66","3.74972222222222"
"133","0007A5D910","mixed7","5","0","0.322777777777778","0.444722222222222","0.4725","0.546388888888889","1.20083333333333",NA,NA,NA,NA
"134","0007A5C9CD","mixed7","3","3","0.428611111111111","2.02666666666667","2.08916666666667",NA,NA,"2.36083333333333","4.10638888888889","4.10722222222222",NA
"135","0007A5DF18","mixed7","3","0","0.6175","0.845","0.857777777777778",NA,NA,NA,NA,NA,NA
"136","0007A3A506","mixed7","5","1","0.879722222222222","1.12777777777778","1.48805555555556","2.58805555555556","2.93694444444444","1.95305555555556",NA,NA,NA
"137","0007A5C777","mixed7","2","2","1.42194444444444","4.61305555555556",NA,NA,NA,"0.96","1.66333333333333",NA,NA
"138","0007A5DA3E","mixed8","5","4","0.0283333333333333","0.0575","0.694722222222222","1.21166666666667","4.02722222222222","0.0780555555555556","0.0922222222222222","0.137222222222222","0.461111111111111"
"139","0007A5D8EE","mixed8","5","4","0.035","0.0408333333333333","0.102222222222222","0.362777777777778","4.78777777777778","0.0927777777777778","0.162222222222222","3.96777777777778","4.60111111111111"
"140","0007A5D56F","mixed8","5","4","0.0377777777777778","0.0916666666666667","0.388333333333333","0.434722222222222","1.07666666666667","0.544166666666667","3.71388888888889","3.81527777777778","3.845"
"141","0007A5D940","mixed8","5","3","0.0388888888888889","0.055","0.120833333333333","0.743888888888889","1.09611111111111","0.0730555555555556","0.0802777777777778","2.47861111111111",NA
"142","0007A5D781","mixed8","5","0","0.0436111111111111","0.0661111111111111","0.115555555555556","1.30861111111111","1.475",NA,NA,NA,NA
"143","0007A5D575","mixed8","5","3","0.045","0.0758333333333333","0.161388888888889","0.299722222222222","0.499444444444444","1.11388888888889","2.17694444444444","4.88833333333333",NA
