Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
202178;09-11-2020;09:31:32;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202179;09-11-2020;09:31:33;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202180;09-11-2020;09:31:34;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202181;09-11-2020;09:31:34;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202182;09-11-2020;09:31:35;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202183;09-11-2020;09:31:35;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202184;09-11-2020;09:31:36;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202185;09-11-2020;09:31:36;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202186;09-11-2020;09:31:37;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202187;09-11-2020;09:31:37;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202188;09-11-2020;09:31:38;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202189;09-11-2020;09:31:39;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202190;09-11-2020;09:31:39;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202191;09-11-2020;09:31:40;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202192;09-11-2020;09:31:40;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202193;09-11-2020;09:31:41;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202194;09-11-2020;09:31:42;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202195;09-11-2020;09:31:42;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202196;09-11-2020;09:31:43;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202197;09-11-2020;09:31:43;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202198;09-11-2020;09:31:44;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202199;09-11-2020;09:31:44;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202200;09-11-2020;09:31:45;21;-;Trovan Unique;0007E0B441;-;00000000;00000000;-;""
202201;09-11-2020;09:31:45;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202202;09-11-2020;09:31:45;21;-;Trovan Unique;0007DEC5D2;-;00000000;00000000;-;""
202203;09-11-2020;09:31:46;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202204;09-11-2020;09:31:46;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202205;09-11-2020;09:31:46;21;-;Trovan Unique;0007E999F7;-;00000000;00000000;-;""
202206;09-11-2020;09:31:47;21;-;Trovan Unique;0007E999F7;-;00000000;00000000;-;""
202207;09-11-2020;09:31:47;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202208;09-11-2020;09:31:47;21;-;Trovan Unique;0007DECCAA;-;00000000;00000000;-;""
202209;09-11-2020;09:31:47;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202210;09-11-2020;09:31:48;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202211;09-11-2020;09:31:49;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202212;09-11-2020;09:31:49;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202213;09-11-2020;09:31:50;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202214;09-11-2020;09:31:50;22;-;Trovan Unique;0007E4E824;-;00000000;00000000;-;""
202215;09-11-2020;09:31:50;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202216;09-11-2020;09:31:51;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202217;09-11-2020;09:31:51;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202218;09-11-2020;09:31:52;22;-;Trovan Unique;0007A5D083;-;00000000;00000000;-;""
202219;09-11-2020;09:31:52;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202220;09-11-2020;09:31:52;22;-;Trovan Unique;0007A06BE5;-;00000000;00000000;-;""
202221;09-11-2020;09:31:53;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202222;09-11-2020;09:31:53;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202223;09-11-2020;09:31:53;22;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202224;09-11-2020;09:31:54;22;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202225;09-11-2020;09:31:54;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202226;09-11-2020;09:31:54;22;-;Trovan Unique;0007A4B580;-;00000000;00000000;-;""
202227;09-11-2020;09:31:54;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202228;09-11-2020;09:31:55;22;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202229;09-11-2020;09:31:55;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202230;09-11-2020;09:31:55;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202231;09-11-2020;09:31:56;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202232;09-11-2020;09:31:56;22;-;Trovan Unique;0007DECCAA;-;00000000;00000000;-;""
202233;09-11-2020;09:31:56;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202234;09-11-2020;09:31:57;22;-;Trovan Unique;0007DECCAA;-;00000000;00000000;-;""
202235;09-11-2020;09:31:57;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202236;09-11-2020;09:31:58;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202237;09-11-2020;09:31:58;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202238;09-11-2020;09:31:59;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202239;09-11-2020;09:31:59;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202240;09-11-2020;09:32:00;21;-;Trovan Unique;0007E4E382;-;00000000;00000000;-;""
202241;09-11-2020;09:32:00;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202242;09-11-2020;09:32:00;21;-;Trovan Unique;0007A5DDF4;-;00000000;00000000;-;""
202243;09-11-2020;09:32:01;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202244;09-11-2020;09:32:01;21;-;Trovan Unique;0007A5DDF4;-;00000000;00000000;-;""
202245;09-11-2020;09:32:01;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202246;09-11-2020;09:32:02;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202247;09-11-2020;09:32:02;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202248;09-11-2020;09:32:03;21;-;Trovan Unique;0007DF91EA;-;00000000;00000000;-;""
202249;09-11-2020;09:32:03;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202250;09-11-2020;09:32:03;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202251;09-11-2020;09:32:04;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202252;09-11-2020;09:32:04;21;-;Trovan Unique;0007D50975;-;00000000;00000000;-;""
202253;09-11-2020;09:32:04;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202254;09-11-2020;09:32:04;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202255;09-11-2020;09:32:05;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202256;09-11-2020;09:32:05;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202257;09-11-2020;09:32:05;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202258;09-11-2020;09:32:05;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202259;09-11-2020;09:32:06;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202260;09-11-2020;09:32:06;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202261;09-11-2020;09:32:06;42;-;Trovan Unique;0007EA009A;-;00000000;00000000;-;""
202262;09-11-2020;09:32:07;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202263;09-11-2020;09:32:07;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202264;09-11-2020;09:32:07;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202265;09-11-2020;09:32:08;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202266;09-11-2020;09:32:08;42;-;Trovan Unique;0007D3ECE8;-;00000000;00000000;-;""
202267;09-11-2020;09:32:08;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202268;09-11-2020;09:32:09;21;-;Trovan Unique;0007A4B873;-;00000000;00000000;-;""
202269;09-11-2020;09:32:09;42;-;Trovan Unique;0007A05274;-;00000000;00000000;-;""
202270;09-11-2020;09:32:10;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202271;09-11-2020;09:32:11;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202272;09-11-2020;09:32:11;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202273;09-11-2020;09:32:12;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202274;09-11-2020;09:32:13;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202275;09-11-2020;09:32:13;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202276;09-11-2020;09:32:14;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202277;09-11-2020;09:32:14;42;-;Trovan Unique;0007A5C741;-;00000000;00000000;-;""
202278;09-11-2020;09:32:20;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202279;09-11-2020;09:32:21;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202280;09-11-2020;09:32:21;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202281;09-11-2020;09:32:22;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202282;09-11-2020;09:32:23;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202283;09-11-2020;09:32:23;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202284;09-11-2020;09:32:24;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202285;09-11-2020;09:32:24;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202286;09-11-2020;09:32:25;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202287;09-11-2020;09:32:25;21;-;Trovan Unique;0007A06BE5;-;00000000;00000000;-;""
202288;09-11-2020;09:32:26;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202289;09-11-2020;09:32:26;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202290;09-11-2020;09:32:27;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202291;09-11-2020;09:32:27;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202292;09-11-2020;09:32:28;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202293;09-11-2020;09:32:28;35;-;Trovan Unique;0007E4EAF8;-;00000000;00000000;-;""
202294;09-11-2020;09:32:29;41;-;Trovan Unique;0007E51C59;-;00000000;00000000;-;""
